Product Id,Product Type,Product,Type,Market Size,Market,State,Budget Sales,Budget Profit,Cogs,Profit,Sales,Total Expenses,Date,Country
7,Espresso,Regular Espresso,Regular,Major Market,East,Massachusetts,280,100,145,82,291,64,8/1/2010,USA
2,Coffee,Columbian,Regular,Major Market,East,Massachusetts,630,560,52,563,664,49,8/1/2010,USA
11,Tea,Darjeeling,Regular,Small Market,East,New Hampshire,60,30,25,20,63,18,8/1/2010,USA
13,Tea,Green Tea,Regular,Small Market,East,New Hampshire,40,30,0,31,43,12,8/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Small Market,East,New Hampshire,60,10,38,1,86,47,8/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Small Market,East,New Hampshire,140,10,63,1,151,87,8/1/2010,USA
7,Espresso,Regular Espresso,Regular,Small Market,East,New Hampshire,60,0,29,-9,65,45,8/1/2010,USA
1,Coffee,Amaretto,Regular,Small Market,East,New Hampshire,140,70,61,48,151,42,8/1/2010,USA
2,Coffee,Columbian,Regular,Small Market,East,New Hampshire,150,60,64,44,160,52,8/1/2010,USA
11,Tea,Darjeeling,Regular,Major Market,East,New York,340,170,132,144,323,47,8/1/2010,USA
12,Tea,Earl Grey,Regular,Major Market,East,New York,320,150,123,133,301,45,8/1/2010,USA
13,Tea,Green Tea,Regular,Major Market,East,New York,260,130,100,105,245,40,8/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Major Market,East,New York,500,180,284,229,653,140,8/1/2010,USA
10,Herbal Tea,Mint,Decaf,Major Market,East,New York,90,-230,311,-304,124,117,8/1/2010,USA
7,Espresso,Regular Espresso,Regular,Major Market,East,New York,530,190,266,179,543,98,8/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Major Market,East,New York,70,-260,173,-284,78,189,8/1/2010,USA
2,Coffee,Columbian,Regular,Major Market,East,New York,860,370,364,368,910,178,8/1/2010,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,Louisiana,190,100,63,63,154,28,8/1/2010,USA
2,Coffee,Columbian,Regular,Small Market,South,Louisiana,140,60,48,46,118,24,8/1/2010,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,South,Louisiana,170,70,77,61,176,38,8/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Small Market,South,Louisiana,150,40,72,28,160,60,8/1/2010,USA
4,Espresso,Caffe Latte,Regular,Small Market,South,Louisiana,90,10,44,-7,105,68,8/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Small Market,South,Louisiana,100,40,47,41,126,38,8/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,South,Louisiana,70,20,36,21,90,33,8/1/2010,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,New Mexico,170,-30,120,-42,139,61,8/1/2010,USA
2,Coffee,Columbian,Regular,Small Market,South,New Mexico,200,70,64,44,160,52,8/1/2010,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,South,New Mexico,60,30,25,19,63,19,8/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Small Market,South,New Mexico,80,20,41,15,90,34,8/1/2010,USA
4,Espresso,Caffe Latte,Regular,Small Market,South,New Mexico,50,0,29,-8,65,44,8/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Small Market,South,New Mexico,120,0,63,2,151,86,8/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,South,New Mexico,90,30,45,18,105,42,8/1/2010,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,Oklahoma,60,30,22,16,55,17,8/1/2010,USA
2,Coffee,Columbian,Regular,Small Market,South,Oklahoma,190,80,68,53,155,34,8/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Small Market,South,Oklahoma,310,60,133,34,317,150,8/1/2010,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,South,Oklahoma,130,20,63,20,140,57,8/1/2010,USA
4,Espresso,Caffe Latte,Regular,Small Market,South,Oklahoma,230,100,116,102,277,59,8/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Small Market,South,Oklahoma,30,20,16,10,41,15,8/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,South,Oklahoma,240,100,114,103,286,69,8/1/2010,USA
3,Coffee,Decaf Irish Cream,Decaf,Major Market,South,Texas,150,70,52,39,120,29,8/1/2010,USA
2,Coffee,Columbian,Regular,Major Market,South,Texas,840,340,311,250,678,117,8/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Major Market,South,Texas,80,30,34,19,85,32,8/1/2010,USA
8,Herbal Tea,Chamomile,Decaf,Major Market,South,Texas,100,30,46,19,108,43,8/1/2010,USA
4,Espresso,Caffe Latte,Regular,Major Market,South,Texas,110,40,52,30,131,49,8/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Major Market,South,Texas,250,120,123,133,301,45,8/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Major Market,South,Texas,210,110,100,105,245,40,8/1/2010,USA
1,Coffee,Amaretto,Regular,Small Market,West,Utah,130,40,50,24,110,36,8/1/2010,USA
2,Coffee,Columbian,Regular,Small Market,West,Utah,120,40,42,15,98,41,8/1/2010,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Utah,130,60,61,49,151,41,8/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Small Market,West,Utah,140,60,64,44,160,52,8/1/2010,USA
10,Herbal Tea,Mint,Decaf,Small Market,West,Utah,120,-30,120,-41,139,60,8/1/2010,USA
11,Tea,Darjeeling,Regular,Small Market,West,Utah,100,10,63,2,151,86,8/1/2010,USA
12,Tea,Earl Grey,Regular,Small Market,West,Utah,70,30,45,19,105,41,8/1/2010,USA
13,Tea,Green Tea,Regular,Small Market,West,Utah,40,10,29,-9,65,45,8/1/2010,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Utah,200,60,72,27,160,61,8/1/2010,USA
4,Espresso,Caffe Latte,Regular,Small Market,West,Utah,70,30,32,28,80,20,8/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Small Market,West,Utah,160,60,77,62,176,37,8/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Utah,70,30,34,28,83,21,8/1/2010,USA
1,Coffee,Amaretto,Regular,Major Market,West,California,100,-150,154,-139,87,72,8/1/2010,USA
2,Coffee,Columbian,Regular,Major Market,West,California,1130,520,364,368,910,178,8/1/2010,USA
8,Herbal Tea,Chamomile,Decaf,Major Market,West,California,280,140,132,143,323,48,8/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Major Market,West,California,590,240,311,249,678,118,8/1/2010,USA
10,Herbal Tea,Mint,Decaf,Major Market,West,California,100,40,52,38,120,30,8/1/2010,USA
11,Tea,Darjeeling,Regular,Major Market,West,California,200,100,123,133,301,45,8/1/2010,USA
12,Tea,Earl Grey,Regular,Major Market,West,California,160,90,100,105,245,40,8/1/2010,USA
13,Tea,Green Tea,Regular,Major Market,West,California,80,20,52,30,131,49,8/1/2010,USA
3,Coffee,Decaf Irish Cream,Decaf,Major Market,West,California,200,-140,196,-137,166,107,8/1/2010,USA
4,Espresso,Caffe Latte,Regular,Major Market,West,California,510,170,266,167,532,99,8/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Major Market,West,California,390,60,173,50,412,189,8/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Major Market,West,California,650,250,295,262,687,130,8/1/2010,USA
2,Coffee,Columbian,Regular,Small Market,West,Nevada,100,20,38,1,86,47,8/1/2010,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Nevada,360,70,173,49,412,190,8/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Small Market,West,Nevada,410,170,196,163,467,108,8/1/2010,USA
10,Herbal Tea,Mint,Decaf,Small Market,West,Nevada,330,150,154,150,376,72,8/1/2010,USA
11,Tea,Darjeeling,Regular,Small Market,West,Nevada,460,190,295,262,687,130,8/1/2010,USA
12,Tea,Earl Grey,Regular,Small Market,West,Nevada,360,130,266,167,532,99,8/1/2010,USA
13,Tea,Green Tea,Regular,Small Market,West,Nevada,0,-260,284,-404,21,141,8/1/2010,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Nevada,110,30,41,16,90,33,8/1/2010,USA
4,Espresso,Caffe Latte,Regular,Small Market,West,Nevada,40,30,0,32,43,11,8/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Small Market,West,Nevada,60,30,25,19,63,19,8/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Nevada,50,20,23,17,58,18,8/1/2010,USA
1,Coffee,Amaretto,Regular,Small Market,West,Oregon,110,20,37,-11,89,63,8/1/2010,USA
2,Coffee,Columbian,Regular,Small Market,West,Oregon,140,40,47,8,114,59,8/1/2010,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Oregon,50,30,25,19,62,18,8/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Small Market,West,Oregon,130,60,68,53,155,34,8/1/2010,USA
11,Tea,Darjeeling,Regular,Small Market,West,Oregon,20,10,16,9,41,16,8/1/2010,USA
12,Tea,Earl Grey,Regular,Small Market,West,Oregon,190,80,114,104,286,68,8/1/2010,USA
13,Tea,Green Tea,Regular,Small Market,West,Oregon,180,70,116,102,277,59,8/1/2010,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Oregon,100,40,34,19,85,32,8/1/2010,USA
4,Espresso,Caffe Latte,Regular,Small Market,West,Oregon,100,20,49,9,109,51,8/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Small Market,West,Oregon,100,30,46,19,108,43,8/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Oregon,270,90,145,81,291,65,8/1/2010,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Washington,190,80,90,75,225,60,8/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Small Market,West,Washington,100,50,48,45,118,25,8/1/2010,USA
11,Tea,Darjeeling,Regular,Small Market,West,Washington,80,30,47,42,126,37,8/1/2010,USA
12,Tea,Earl Grey,Regular,Small Market,West,Washington,60,30,36,20,90,34,8/1/2010,USA
13,Tea,Green Tea,Regular,Small Market,West,Washington,70,10,44,-8,105,69,8/1/2010,USA
2,Coffee,Columbian,Regular,Small Market,West,Washington,260,120,86,76,211,49,8/1/2010,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Washington,390,100,133,34,317,150,8/1/2010,USA
4,Espresso,Caffe Latte,Regular,Small Market,West,Washington,60,30,30,17,69,22,8/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Small Market,West,Washington,130,20,63,20,140,57,8/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Washington,210,90,103,71,226,52,8/1/2010,USA
8,Herbal Tea,Chamomile,Decaf,Major Market,Central,Colorado,270,90,155,87,310,68,9/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Major Market,Central,Colorado,110,20,52,-2,126,76,9/1/2010,USA
10,Herbal Tea,Mint,Decaf,Major Market,Central,Colorado,110,40,53,27,125,45,9/1/2010,USA
11,Tea,Darjeeling,Regular,Major Market,Central,Colorado,80,10,45,7,102,50,9/1/2010,USA
12,Tea,Earl Grey,Regular,Major Market,Central,Colorado,90,20,51,25,113,37,9/1/2010,USA
13,Tea,Green Tea,Regular,Major Market,Central,Colorado,120,50,61,47,140,32,9/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Major Market,Central,Colorado,230,110,81,84,199,34,9/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Major Market,Central,Colorado,170,60,60,39,150,51,9/1/2010,USA
1,Coffee,Amaretto,Regular,Major Market,Central,Colorado,310,140,123,134,302,45,9/1/2010,USA
2,Coffee,Columbian,Regular,Major Market,Central,Colorado,130,50,58,42,132,32,9/1/2010,USA
3,Coffee,Decaf Irish Cream,Decaf,Major Market,Central,Colorado,250,120,100,106,245,39,9/1/2010,USA
8,Herbal Tea,Chamomile,Decaf,Major Market,Central,Illinois,260,140,123,133,302,46,9/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Major Market,Central,Illinois,110,50,58,43,132,31,9/1/2010,USA
10,Herbal Tea,Mint,Decaf,Major Market,Central,Illinois,210,110,100,106,245,39,9/1/2010,USA
11,Tea,Darjeeling,Regular,Major Market,Central,Illinois,170,80,81,84,199,34,9/1/2010,USA
12,Tea,Earl Grey,Regular,Major Market,Central,Illinois,130,40,60,40,150,50,9/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Major Market,Central,Illinois,690,280,253,220,589,116,9/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Major Market,Central,Illinois,580,210,249,155,498,94,9/1/2010,USA
2,Coffee,Columbian,Regular,Major Market,Central,Illinois,400,140,162,129,387,96,9/1/2010,USA
3,Coffee,Decaf Irish Cream,Decaf,Major Market,Central,Illinois,310,140,122,115,298,61,9/1/2010,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,Central,Iowa,510,210,253,220,589,116,9/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Small Market,Central,Iowa,260,120,122,115,298,61,9/1/2010,USA
11,Tea,Darjeeling,Regular,Small Market,Central,Iowa,430,140,249,155,498,94,9/1/2010,USA
12,Tea,Earl Grey,Regular,Small Market,Central,Iowa,590,210,302,223,672,147,9/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Small Market,Central,Iowa,60,30,23,18,58,17,9/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,Central,Iowa,50,40,0,32,43,11,9/1/2010,USA
1,Coffee,Amaretto,Regular,Small Market,Central,Iowa,50,20,19,13,48,16,9/1/2010,USA
2,Coffee,Columbian,Regular,Small Market,Central,Iowa,70,20,33,7,72,32,9/1/2010,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,Central,Iowa,30,10,15,3,35,17,9/1/2010,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,Central,Missouri,90,10,44,-7,106,69,9/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Small Market,Central,Missouri,100,-10,104,-44,115,55,9/1/2010,USA
11,Tea,Darjeeling,Regular,Small Market,Central,Missouri,80,20,39,13,91,39,9/1/2010,USA
12,Tea,Earl Grey,Regular,Small Market,Central,Missouri,40,-10,24,-12,54,42,9/1/2010,USA
13,Tea,Green Tea,Regular,Small Market,Central,Missouri,80,10,40,2,91,49,9/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Small Market,Central,Missouri,120,50,44,41,108,23,9/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,Central,Missouri,90,50,32,27,79,20,9/1/2010,USA
2,Coffee,Columbian,Regular,Small Market,Central,Missouri,150,30,67,25,150,58,9/1/2010,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,Central,Missouri,140,50,62,34,136,40,9/1/2010,USA
8,Herbal Tea,Chamomile,Decaf,Major Market,Central,Ohio,40,30,20,14,50,16,9/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Major Market,Central,Ohio,60,40,29,23,72,20,9/1/2010,USA
11,Tea,Darjeeling,Regular,Major Market,Central,Ohio,210,70,99,87,249,63,9/1/2010,USA
12,Tea,Earl Grey,Regular,Major Market,Central,Ohio,200,80,96,81,230,53,9/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Major Market,Central,Ohio,360,130,155,87,310,68,9/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Major Market,Central,Ohio,120,30,45,6,102,51,9/1/2010,USA
1,Coffee,Amaretto,Regular,Major Market,Central,Ohio,130,50,53,28,125,44,9/1/2010,USA
2,Coffee,Columbian,Regular,Major Market,Central,Ohio,110,40,43,29,107,35,9/1/2010,USA
3,Coffee,Decaf Irish Cream,Decaf,Major Market,Central,Ohio,130,20,52,-3,126,77,9/1/2010,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,Central,Wisconsin,130,70,57,53,151,41,9/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Small Market,Central,Wisconsin,110,60,51,50,126,25,9/1/2010,USA
11,Tea,Darjeeling,Regular,Small Market,Central,Wisconsin,90,30,46,31,113,36,9/1/2010,USA
12,Tea,Earl Grey,Regular,Small Market,Central,Wisconsin,130,10,62,2,149,85,9/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Small Market,Central,Wisconsin,210,80,83,53,182,46,9/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,Central,Wisconsin,80,30,33,21,76,22,9/1/2010,USA
1,Coffee,Amaretto,Regular,Small Market,Central,Wisconsin,150,30,67,23,149,59,9/1/2010,USA
2,Coffee,Columbian,Regular,Small Market,Central,Wisconsin,230,40,93,16,223,114,9/1/2010,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,Central,Wisconsin,200,70,85,58,199,56,9/1/2010,USA
11,Tea,Darjeeling,Regular,Small Market,East,Connecticut,110,50,44,41,108,23,9/1/2010,USA
13,Tea,Green Tea,Regular,Small Market,East,Connecticut,60,30,23,17,57,17,9/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Small Market,East,Connecticut,110,20,67,24,150,59,9/1/2010,USA
10,Herbal Tea,Mint,Decaf,Small Market,East,Connecticut,100,40,62,33,136,41,9/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Small Market,East,Connecticut,140,20,62,2,149,85,9/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,East,Connecticut,110,40,48,23,113,42,9/1/2010,USA
2,Coffee,Columbian,Regular,Small Market,East,Connecticut,240,110,103,91,258,64,9/1/2010,USA
11,Tea,Darjeeling,Regular,Major Market,East,Florida,90,50,35,32,87,20,9/1/2010,USA
13,Tea,Green Tea,Regular,Major Market,East,Florida,130,60,51,49,126,26,9/1/2010,USA
8,Herbal Tea,Chamomile,Decaf,Major Market,East,Florida,50,20,33,21,76,22,9/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Major Market,East,Florida,110,20,67,24,149,58,9/1/2010,USA
10,Herbal Tea,Mint,Decaf,Major Market,East,Florida,140,50,83,53,182,46,9/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Major Market,East,Florida,190,70,85,58,199,56,9/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Major Market,East,Florida,210,40,93,17,223,113,9/1/2010,USA
2,Coffee,Columbian,Regular,Major Market,East,Florida,230,100,99,86,249,64,9/1/2010,USA
3,Coffee,Decaf Irish Cream,Decaf,Major Market,East,Florida,210,80,96,81,230,53,9/1/2010,USA
11,Tea,Darjeeling,Regular,Major Market,East,Massachusetts,70,30,29,23,72,20,9/1/2010,USA
13,Tea,Green Tea,Regular,Major Market,East,Massachusetts,50,20,20,13,50,17,9/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Major Market,East,Massachusetts,70,10,45,6,102,51,9/1/2010,USA
7,Espresso,Regular Espresso,Regular,Major Market,East,Massachusetts,300,100,155,87,310,68,9/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Major Market,East,Massachusetts,90,-10,52,-31,98,77,9/1/2010,USA
2,Coffee,Columbian,Regular,Major Market,East,Massachusetts,540,460,60,465,576,51,9/1/2010,USA
11,Tea,Darjeeling,Regular,Small Market,East,New Hampshire,50,20,19,12,48,17,9/1/2010,USA
13,Tea,Green Tea,Regular,Small Market,East,New Hampshire,40,30,0,31,43,12,9/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Small Market,East,New Hampshire,70,10,40,2,91,49,9/1/2010,USA
7,Espresso,Regular Espresso,Regular,Small Market,East,New Hampshire,50,0,24,-12,54,42,9/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Small Market,East,New Hampshire,100,10,44,-7,106,69,9/1/2010,USA
1,Coffee,Amaretto,Regular,Small Market,East,New Hampshire,110,50,49,33,120,38,9/1/2010,USA
2,Coffee,Columbian,Regular,Small Market,East,New Hampshire,130,50,55,34,139,50,9/1/2010,USA
11,Tea,Darjeeling,Regular,Major Market,East,New York,260,130,100,106,245,39,9/1/2010,USA
12,Tea,Earl Grey,Regular,Major Market,East,New York,320,150,123,133,302,46,9/1/2010,USA
13,Tea,Green Tea,Regular,Major Market,East,New York,210,100,81,84,199,34,9/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Major Market,East,New York,420,90,302,92,541,147,9/1/2010,USA
10,Herbal Tea,Mint,Decaf,Major Market,East,New York,80,-180,251,-238,112,99,9/1/2010,USA
7,Espresso,Regular Espresso,Regular,Major Market,East,New York,550,240,249,224,567,94,9/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Major Market,East,New York,60,-180,121,-197,68,144,9/1/2010,USA
2,Coffee,Columbian,Regular,Major Market,East,New York,750,320,316,312,790,162,9/1/2010,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,Louisiana,150,70,51,50,126,25,9/1/2010,USA
2,Coffee,Columbian,Regular,Small Market,South,Louisiana,140,60,48,46,119,25,9/1/2010,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,South,Louisiana,150,60,69,55,159,35,9/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Small Market,South,Louisiana,140,30,67,25,150,58,9/1/2010,USA
4,Espresso,Caffe Latte,Regular,Small Market,South,Louisiana,120,0,62,2,149,85,9/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Small Market,South,Louisiana,120,60,57,53,151,41,9/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,South,Louisiana,90,40,46,31,113,36,9/1/2010,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,New Mexico,140,-40,104,-44,115,55,9/1/2010,USA
2,Coffee,Columbian,Regular,Small Market,South,New Mexico,170,70,55,34,139,50,9/1/2010,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,South,New Mexico,40,20,19,13,48,16,9/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Small Market,South,New Mexico,70,20,33,8,72,31,9/1/2010,USA
4,Espresso,Caffe Latte,Regular,Small Market,South,New Mexico,40,0,24,-12,54,42,9/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Small Market,South,New Mexico,90,10,44,-8,106,70,9/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,South,New Mexico,70,10,39,13,91,39,9/1/2010,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,Oklahoma,90,50,29,23,72,20,9/1/2010,USA
2,Coffee,Columbian,Regular,Small Market,South,Oklahoma,170,80,61,47,140,32,9/1/2010,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,South,Oklahoma,140,30,67,24,149,58,9/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Small Market,South,Oklahoma,210,40,93,16,223,114,9/1/2010,USA
4,Espresso,Caffe Latte,Regular,Small Market,South,Oklahoma,190,80,96,82,230,52,9/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Small Market,South,Oklahoma,40,30,20,13,50,17,9/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,South,Oklahoma,210,80,99,87,249,63,9/1/2010,USA
3,Coffee,Decaf Irish Cream,Decaf,Major Market,South,Texas,160,70,58,42,132,32,9/1/2010,USA
2,Coffee,Columbian,Regular,Major Market,South,Texas,680,280,251,197,546,98,9/1/2010,USA
8,Herbal Tea,Chamomile,Decaf,Major Market,South,Texas,120,40,53,27,125,45,9/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Major Market,South,Texas,100,30,43,28,107,36,9/1/2010,USA
4,Espresso,Caffe Latte,Regular,Major Market,South,Texas,120,40,60,39,150,51,9/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Major Market,South,Texas,250,120,123,134,302,45,9/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Major Market,South,Texas,170,90,81,85,199,33,9/1/2010,USA
1,Coffee,Amaretto,Regular,Small Market,West,Utah,170,70,62,33,136,41,9/1/2010,USA
2,Coffee,Columbian,Regular,Small Market,West,Utah,140,50,48,22,113,43,9/1/2010,USA
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Utah,100,40,49,34,120,37,9/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Small Market,West,Utah,120,50,55,34,139,50,9/1/2010,USA
10,Herbal Tea,Mint,Decaf,Small Market,West,Utah,100,-20,104,-45,115,56,9/1/2010,USA
11,Tea,Darjeeling,Regular,Small Market,West,Utah,70,10,44,-7,106,69,9/1/2010,USA
12,Tea,Earl Grey,Regular,Small Market,West,Utah,60,20,39,12,91,40,9/1/2010,USA
13,Tea,Green Tea,Regular,Small Market,West,Utah,30,0,24,-13,54,43,9/1/2010,USA
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Utah,180,50,67,24,150,59,9/1/2010,USA
4,Espresso,Caffe Latte,Regular,Small Market,West,Utah,70,30,32,27,79,20,9/1/2010,USA
5,Espresso,Caffe Mocha,Regular,Small Market,West,Utah,150,60,69,56,159,34,9/1/2010,USA
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Utah,100,40,44,40,108,24,9/1/2010,USA
1,Coffee,Amaretto,Regular,Major Market,West,California,130,-70,122,-74,109,61,9/1/2010,USA
2,Coffee,Columbian,Regular,Major Market,West,California,980,450,316,313,790,161,9/1/2010,USA
8,Herbal Tea,Chamomile,Decaf,Major Market,West,California,210,110,100,105,245,40,9/1/2010,USA
9,Herbal Tea,Lemon,Decaf,Major Market,West,California,480,200,251,196,546,99,9/1/2010,USA
